abditory	[7352, 15607]
dogwatch	[1445, 1657, 1710, 2140, 2141, 2148, 2149, 2231, 2232, 5537, 5562, 6478, 6483, 6484, 6485, 6487, 6489, 6491, 6832, 6911, 6940, 6950, 8661, 8662, 8772, 9188, 9204, 9208, 9311, 9390, 12614, 12976, 13158, 13177, 13218, 13219, 13233, 14089, 14130, 14131, 14273, 14893, 15769, 15865, 16237, 16344, 16359, 16360, 16362, 16407, 16796, 16825, 17050, 17064, 17086, 17101, 18176, 18436, 18494, 18654, 18655, 18657, 18692, 18820, 18876, 18968, 18969, 19267, 19495]
dogwatches	[2231, 6911, 18436, 18820]
dogwinkle	[659, 1937, 2281, 3078, 7024, 14140, 16867, 17931]
dohickey	[13101, 14946, 16875, 17722]
doketism	[1959, 6526, 7640, 13973, 18113]
dolefish	[1060, 1061, 1062, 17925, 17927, 17938, 18012, 20266]
dolesman	[]
dolmenic	[1133, 6811, 7025, 7620, 7800, 8531, 16779, 16867, 17470]
dolphins	[7517, 10281, 14152, 17915, 17927, 17956, 19820]
domestic	[1133, 6526, 13577, 13973]
dominate	[6380]
dominates	[]
dominule	[15790]
domitable	[]
donaries	[]
donatism	[20150]
donative	[6380]
donatively	[]
donatives	[]
donicker	[6337, 6357, 7049, 7195, 15527, 16198, 16872]
donkeyish	[]
donkeyism	[6526, 13237, 19811, 20140]
dopamine	[6380]
dopamines	[]
doralium	[]
dorhawks	[1313, 2229, 2688, 3111, 3342, 4205, 4231, 5553, 5677, 5976, 6480, 6928, 6930, 6951, 6961, 6979, 7236, 8536, 8610, 8661, 8757, 9189, 9192, 9197, 10541, 10958, 10966, 12568, 12574, 12904, 13145, 13221, 13223, 17967, 17971, 17973, 18135, 19106, 19537]
doryanthes	[]
dorylinae	[]
doryline	[2198, 2294, 3078, 7678, 8481, 8483]
dormancy	[1711, 2218, 2223, 2288, 2296, 6477, 7621, 7626, 7926, 8449, 9263, 15636, 16219, 16398, 16928, 17005, 19266, 19932]
dormancies	[]
dormantly	[2296, 16721]
dormient	[2198, 2294, 6357, 15156, 16872]
dornecks	[340, 7736, 8664, 10503, 10978, 10989, 12718]
dornicks	[9190, 10254, 13211, 13216]
dorsiflex	[8481, 9251, 10535]
dorstenia	[]
dosimetry	[]
dotingly	[397, 955, 1213, 1998, 2010, 2190, 2198, 2199, 2289, 2294, 2459, 2746, 2750, 2756, 2826, 2877, 4057, 4235, 7833, 7846, 8441, 8481, 8483, 10189, 14115, 16386, 16770, 19221, 19485, 19887]
douanier	[]
doublers	[2404, 2761, 2905, 8512, 10220, 10535, 11222, 12414, 12732, 12997, 17341, 17495, 17528, 19812, 19890, 19919, 20030]
doublethink	[]
doublets	[693, 2761, 2799, 2805, 2905, 4023, 10157, 12314, 12691, 12810, 19890, 19895, 19919, 20134]
doubling	[2750, 2756, 2757, 2758, 2791, 6838, 7687, 8511, 10219, 10411, 12410, 12411, 12659, 13678, 15154, 15790, 16436, 17137, 17493, 17494, 19809, 19887, 19899]
doubtance	[]
doubters	[89, 2737, 2761, 2905, 3203, 3264, 5993, 6400, 6411, 7223, 7679, 7683, 8172, 9039, 9508, 10020, 10244, 11251, 19750, 19846, 19847, 19890, 19919]
doubting	[2750, 2756, 2765, 2779, 2800, 3202, 3263, 6286, 6287, 6401, 7680, 8529, 9391, 9507, 12226, 12331, 14986, 15115, 15133, 15222, 15428, 16307, 16308, 16309, 19887]
doubtingly	[2750, 2756, 19887]
douching	[1013, 1132, 1144, 1297, 1559, 6408, 6838, 9491, 9507, 10211, 10567, 12226, 12520, 13094, 13981, 14613, 14986, 15412, 16103, 16436, 17308, 17309, 17544, 17710, 17760, 19763]
doughface	[]
doughfaceism	[]
doughier	[]
doughiest	[]
doughlike	[]
doughmaker	[]
doughman	[1642, 1659, 2024, 3092, 5956, 6165, 6175, 6176, 6206, 6384, 6385, 6401, 6406, 9279, 12648, 13699, 13741, 13743, 13750, 15110, 15165, 15222, 15417, 15616, 15804, 15824, 16347, 16515, 16521, 16528, 16626, 16633, 17146, 17500, 17808, 19526, 19961]
doughmen	[933, 946, 970, 2022, 2062, 2063, 4010, 6400, 6408, 13097, 15656, 15790, 15833, 16099, 16309, 16518, 17837]
doughtier	[]
doughtily	[1943, 15224]
doumaist	[6831]
dourines	[]
douzaine	[]
douzaines	[]
doveling	[659, 955, 1133, 1937, 2190, 2192, 2198, 2281, 2294, 3078, 7024, 7025, 7678, 8481, 8483, 8531, 10189, 14140, 14939, 15790, 16451, 16867, 17470, 17927, 17931]
dovetail	[]
dovetails	[]
dovyalis	[1273, 17926, 19301]
dowagerism	[]
dowagers	[2231, 2236, 2911, 3067, 11057, 17407, 17472, 19099]
doweling	[659, 955, 1133, 1937, 2190, 2192, 2281, 3078, 7024, 7025, 7678, 8481, 8483, 10189, 14140, 14939, 15790, 16451, 16867, 17931]
dowering	[659, 2192, 3078, 6357, 7678, 8481, 8483, 15102, 15130, 15131, 15133, 15147, 15156, 15527, 15874, 16198, 16231, 16417, 16872]
dowhacky	[1295, 1299, 1351, 1352, 1548, 1658, 1710, 1713, 1720, 1721, 1728, 1731, 1732, 1736, 2049, 2054, 2141, 2148, 2149, 2160, 2218, 2227, 2228, 2247, 2271, 2276, 2302, 2319, 5535, 5536, 5554, 5737, 5950, 5976, 6130, 6148, 6185, 6206, 6238, 6250, 6251, 6283, 6369, 6396, 6478, 6480, 6516, 6517, 6522, 6827, 6910, 6915, 6940, 6950, 6951, 6979, 6980, 7013, 7015, 7213, 7322, 7348, 7349, 7524, 7535, 7538, 7574, 7577, 7587, 7621, 7626, 7644, 8581, 8610, 8640, 8656, 8657, 8666, 8772, 8849, 8871, 9094, 9101, 9188, 9189, 9191, 9201, 9202, 9204, 9220, 9651, 9785, 9960, 9969, 9990, 9993, 9994, 10373, 10439, 10529, 10537, 10581, 10698, 11040, 11050, 11053, 11246, 11346, 12574, 12587, 12588, 12617, 12639, 12649, 12870, 12903, 13219, 13221, 13222, 13223, 13224, 13227, 13232, 13656, 13665, 13716, 13719, 13733, 14069, 14089, 14118, 14119, 14131, 14242, 14260, 14272, 14416, 14484, 14489, 14494, 14513, 14532, 14569, 14578, 14582, 14601, 14619, 14622, 14623, 14640, 14751, 14757, 14918, 14919, 14926, 14927, 14942, 15324, 15328, 15421, 15646, 15866, 15867, 15871, 15881, 16145, 16219, 16223, 16237, 16246, 16329, 16336, 16339, 16341, 16363, 16365, 16366, 16398, 16402, 16483, 16499, 16500, 16641, 16677, 16678, 16680, 16682, 16684, 16796, 16825, 16903, 16920, 17063, 17064, 17068, 17329, 17333, 17519, 17535, 17765, 17768, 17769, 17794, 17932, 17966, 17967, 17968, 17969, 17970, 17973, 17974, 17989, 18064, 18078, 18135, 18136, 18654, 18655, 18697, 18700, 18759, 18760, 18817, 18877, 18968, 19217, 19236, 19263, 19264, 19267, 19288, 19462, 19476, 19530, 19596, 19601]
dowitcher	[7652]
dowitchers	[]
downbear	[3343, 6962, 7325, 7350, 9968, 10503, 14054, 14056, 15636, 15792, 16178, 16410, 16516, 16681, 19266]
downbeat	[3343, 6911, 6912, 6913, 6962, 7350, 7578, 7579, 9968, 12811, 14056, 14066, 15227, 15259, 15263, 16178, 16355]
downbeats	[6911, 7578, 12811, 14066]
downcast	[6250, 6911, 7348, 7535, 7575, 7578, 8662, 9311, 12811, 13218, 14685, 14893, 19267]
downcastly	[7575]
downcurve	[340, 1531, 6289, 7196, 7842, 8212, 9040, 9608, 12719, 13097, 13109, 14034, 15527, 15792, 16177]
downface	[1537, 2042, 2168, 7350, 7578, 7579, 10510, 10569, 12731, 12811, 15792, 16327, 16328, 16681, 17822, 17824, 17863, 17970, 18002, 19266, 19274, 19276]
downgate	[2180, 3343, 6380, 6911, 6912, 6913, 6962, 9968, 10510, 14056, 14066, 15227, 15259, 15263, 16355, 19226]
downhaul	[2024, 3092, 5956, 9279, 13699, 13741, 16515, 19526]
downhauls	[]
downiest	[1133, 1572, 2804, 6526, 8481]
downlier	[659, 2192, 3078, 7678, 8481, 8483]
downlike	[659, 1937, 2281, 3078, 6811, 7024, 7620, 7738, 7800, 14140, 16779, 16867, 17931]
downplay	[1273, 1346, 1349, 1352, 2024, 2054, 2059, 2152, 2270, 2285, 2312, 2864, 2871, 2914, 2915, 4152, 4274, 5522, 6183, 6238, 6283, 6826, 6827, 6916, 6921, 7015, 7023, 7135, 7589, 8443, 8581, 9218, 10439, 10698, 10937, 10939, 11006, 11029, 14232, 14253, 14256, 14276, 14477, 14508, 14516, 14619, 15143, 15264, 15266, 15284, 15903, 16721, 17329, 17383, 19500]
downplays	[1273, 2864, 5522, 14232, 14516, 17383]
downright	[12, 464, 1707, 1714, 1715, 1716, 2183, 5884, 6401, 9190, 9443, 10967, 12222, 15147, 15874, 16073, 16935]
downrightly	[]
downrush	[17, 132, 933, 1002, 1389, 2355, 2421, 5667, 5779, 5865, 6135, 6176, 6400, 7304, 9005, 9240, 10283, 12537, 12824, 13051, 14035, 19440]
downshare	[]
downshift	[1572, 1714, 2183, 3106, 4235, 5977, 7517, 8525, 9190, 9961, 10254, 10281, 10967, 12222, 12307, 13199, 13208, 13211, 13218, 14136, 14152, 14186, 18083]
downsize	[43, 1572, 2804, 6526, 8481, 10965, 13206, 13237, 13238]
downslip	[1133, 1268, 1273, 2309, 2861, 7012, 7107, 7517, 8288, 8441, 8565, 9285, 10281, 14152, 17915, 17956]
downstage	[6911, 14066]
downstair	[]
downstream	[]
downtake	[3343, 6380, 6911, 6912, 6913, 6962, 7350, 7578, 7579, 9968, 12811, 14066, 15227, 15259, 15263, 16178, 16355, 19226]
downtime	[955, 1133, 6357, 6380, 6526, 7800, 15156, 15461, 16309, 16310, 16779, 16872, 16873]
downtimes	[1133, 6526]
dowsabel	[2911, 3063, 4162, 8489, 11010, 11057, 12811, 12900, 17481, 17917, 17932, 18687]
doxastic	[2244, 8487, 13218]
dozenths	[933, 1424, 1572, 2022, 2217, 6400, 6474, 6911, 7083, 7578, 9508, 14173, 20133]
draconis	[]
draconism	[]
draconites	[]
dracontium	[]
draftily	[1348, 7135, 7634, 8360, 11038, 15607, 16734, 16756, 18217]
drafting	[1348, 3117, 3463, 3588, 3617, 7970, 9772, 10391, 10938, 15686, 16396, 16756, 16937]
draftings	[10938]
draftsmen	[8237]
dragbolt	[2878, 2901, 2911, 2912, 6920, 8155, 8563, 9199, 9259, 10651, 10993, 11254, 12573, 12747, 14252, 15607, 15609, 18634, 19223, 19962]
dragline	[2191, 17962]
draglines	[]
dragnets	[8237]
dragomen	[2180, 3330, 14054, 14056, 16410, 16516, 19932, 19962]
dragonet	[2180, 3343, 6962, 9968, 10510, 14056, 19226, 19932, 19962]
dragonets	[]
dragonfish	[]
dragonfly	[1349, 1359, 1368, 2228, 2914, 8484, 9191, 9281, 10439, 10939, 12839, 13006, 14253, 14256, 14257, 14276, 19943]
dragonflies	[]
dragonish	[]
dragonism	[]
dragonize	[]
dragonlike	[]
dragshoe	[2231]
dragsmen	[1857, 3169, 3178, 3307, 3468, 3963, 8237, 9332, 12712, 17625]
drainspout	[]
drakefly	[1433, 1435, 1858, 2977, 3009, 3013, 3063, 3421, 3524, 3528, 3615, 3627, 3732, 3886, 3933, 4297, 7635, 7636, 7637, 7657, 8321, 8838, 9105, 9154, 10248, 10539, 10592, 10651, 10673, 10680, 10885, 10922, 11886, 12896, 12897, 12900, 12983, 13481, 13534, 15128, 15200, 15572, 15585, 15904, 15905, 16059, 16304, 16576, 16682, 16810, 16851, 16905, 16907, 17031, 17471, 17481, 17626, 17654, 18144, 18528, 19229, 19605, 19690, 19956, 19958, 20012]
drakonite	[]
dramshop	[1313, 1724, 1726, 2176, 2186, 4205, 5976, 6176, 6366, 6490, 6491, 6930, 6979, 9197, 9643, 18135, 18432, 19189, 19537]
draughty	[1225, 1403, 1459, 1824, 1913, 3281, 3523, 3525, 3531, 3572, 3593, 3595, 3596, 3597, 6227, 6375, 6425, 6545, 8697, 9698, 9759, 9844, 9935, 10348, 10744, 11318, 12833, 12907, 12913, 13307, 15943, 16191, 17150, 19697, 20054]
draughtily	[]
draughts	[1313, 1403, 1898, 3525, 3585, 3595, 3761, 5700, 6227, 8697, 9805, 10500, 13348, 13349, 19587]
draughtsmen	[]
drawbench	[6965, 7347, 7625, 10734, 13229, 14022, 16681, 19666]
drawbolt	[2872, 2901, 2911, 2912, 3063, 5677, 5888, 5901, 6920, 7236, 8134, 8563, 9199, 9259, 9323, 10651, 10958, 10993, 12573, 12747, 12904, 14010, 14252, 15119, 15606, 15607, 15609, 16125, 16178, 19223]
drawfile	[2191, 3732, 7230, 7660, 17962]
drawglove	[2232, 2911, 2912, 3134, 10539, 10651, 11057, 11058, 11340, 11353, 14054, 15904, 16410, 16545, 17472, 17473, 18695, 18943, 19058]
drawings	[8318, 10329, 10431, 10938, 11436, 11635, 13175, 13257]
drawknife	[3463, 4302, 9772, 13175, 13176, 16253]
drawknives	[13175]
drawknot	[1711, 2894, 2895, 2899, 3343, 5562, 6962, 7350, 7601, 7602, 7933, 9760, 9968, 10307, 12747, 15652, 15679, 16178, 16189, 16396, 16721, 19226]
drawliest	[]
drawling	[1348, 1349, 1368, 2178, 2191, 2322, 3626, 3882, 9281, 10448, 11412, 13476, 16756, 17550, 17962]
drawlink	[1348, 1349, 1350, 1368, 2322, 3626, 3882, 8262, 10448, 11412, 13476, 16756, 17550]
drawpoint	[7135, 16396]
drawstop	[1289, 1301, 1313, 1638, 2186, 2236, 2872, 2894, 3067, 3111, 5901, 6366, 6491, 6930, 6951, 6961, 6979, 7236, 7913, 8151, 8470, 9189, 10958, 10963, 18432, 19537]
drawtongs	[2894]
drawtube	[2902, 2967, 2977, 3114, 3138, 3294, 3594, 3597, 3598, 6421, 6422, 7314, 8319, 8372, 9128, 9860, 9901, 10513, 10707, 10796, 10797, 10798, 10811, 10812, 10930, 11470, 12166, 13292, 13457, 14010, 15496, 15532, 15533, 15682, 15891, 16178, 16280]
drawtubes	[2967, 2977, 3294, 3594, 6421, 8319, 8372, 9128, 10707, 10811, 10930, 13292]
dreamful	[1786, 1858, 3013, 7377, 8218, 8219, 8241, 9126, 9328, 9332, 12762, 12874, 13008, 13531, 14010, 15128, 15161, 15532, 15740, 16545, 16558, 17555, 17556, 17654, 19926, 20012, 20020]
dreamily	[2191, 7660, 17962]
dreaming	[2191, 13526, 16253, 17012, 17962]
dreamingful	[]
dreamingly	[2191, 17962]
dreamish	[]
dreamlit	[]
dreamsily	[]
drepanis	[]
drepanium	[]
driblets	[637]
driftage	[3463, 9772, 14100, 18154]
driftages	[14100]
driftman	[16396, 16756, 16780, 16937]
driftway	[1348, 1638, 2245, 2246, 3588, 3617, 3762, 7135, 7352, 7634, 7645, 7648, 7970, 8360, 8364, 10337, 10938, 11038, 11139, 12769, 13187, 15607, 16731, 16734, 16756, 16937, 17019, 18154, 18217, 18264, 18521, 18527]
drighten	[934, 3463, 6039, 6558, 9861, 13189, 13190, 15147, 15860, 15874, 16763, 16924]
dryhouse	[933, 1567, 1575, 3203, 6400, 9508, 10020, 17196, 17212, 19764, 19767, 20005]
drinkable	[]
drinkables	[]
drinkably	[3626, 13476]
dryopians	[]
dryopithecus	[]
drypoint	[12, 1211, 1572, 1573, 1714, 1715, 2198, 2219, 2294, 2338, 2822, 6318, 6357, 6362, 7135, 9000, 10281, 10282, 10967, 15450, 15480, 15874, 16719, 16935, 19769, 19875]
drypoints	[1572, 1714, 10281, 10967]
dripstone	[1572]
drivable	[3732, 7230, 7660, 17962]
driveboat	[]
drivebolt	[16161, 19080]
drivecap	[1694, 7230, 11310, 11472, 18509, 18999]
driveway	[2191, 3732, 7648, 7660, 9862, 11305, 13526, 17962, 18154]
driveways	[11305]
drochuil	[12212]
droghlin	[971, 2192, 2341, 9233, 10940, 17145, 18075, 19884, 19886]
droitsman	[]
dromaeus	[6411, 9359]
dromical	[]
dronishly	[10281, 19886]
droplets	[8442, 8453, 10995, 14155, 19890, 19952, 20005]
droplight	[17036]
droplike	[10996]
dropline	[2192, 2198, 2294, 7678]
dropling	[1349, 1369, 2192, 2198, 2201, 2202, 2294, 7678, 9283, 9285, 10940, 11043, 18075, 19726, 19884]
dropmeal	[3134, 7659, 15161, 15606, 16410, 16541, 16670, 18943, 19058]
dropsical	[]
dropwise	[1572, 9251, 17345, 18199, 18665]
droschken	[8664, 10978, 10989]
droughty	[310, 746, 933, 945, 965, 1011, 1449, 1488, 1564, 1567, 1568, 1574, 2353, 2458, 2463, 3268, 5870, 5934, 5938, 6105, 6224, 6304, 6314, 6346, 6400, 8571, 8590, 8762, 9004, 9005, 9009, 9033, 9071, 9075, 9492, 9495, 9508, 9727, 9759, 10106, 10107, 10136, 10311, 10350, 10438, 10643, 12245, 12280, 12532, 12545, 12546, 12824, 12826, 12828, 12832, 12919, 13075, 15060, 15617, 15731, 15803, 15833, 15926, 16087, 16191, 17124, 17131, 19439, 19760, 19800, 19959, 20300, 20301]
droughts	[377, 933, 1313, 1549, 1567, 3108, 3270, 5651, 5667, 6105, 6136, 6400, 9005, 9357, 9490, 9508, 10106, 10444, 11210, 12824, 12828, 19564, 20300]
drouking	[17, 1013, 1297, 1609, 2733, 2765, 2786, 2819, 6128, 9557, 10411, 15115, 15130, 15131, 15133, 15154, 15527, 16231, 16445, 17136, 19875]
drowsily	[2177, 2250, 5875, 8481, 9251, 9285, 10281, 12293, 18092]
drowsing	[17, 1714, 2183, 2187, 2765, 3334, 4213, 5781, 7734, 8481, 9190, 9285, 9560, 10967, 12222, 13216]
drugshop	[17, 132, 377, 1002, 1008, 1313, 1389, 1458, 1549, 1550, 1567, 1602, 1606, 2355, 3108, 3209, 3270, 5651, 5657, 5865, 6105, 6135, 6136, 6176, 6198, 8747, 9357, 9490, 9701, 10014, 10145, 10349, 10444, 10697, 11088, 11210, 17497, 18036, 18044, 19464, 19564, 19575, 19616, 19739, 20300]
drumbeat	[2967, 3013, 3327, 3328, 3994, 6411, 6421, 6422, 6428, 6771, 7314, 8319, 8372, 9128, 9860, 9901, 12166, 13191, 13292, 13457, 14010, 15205, 15496, 15532, 15533, 16280, 20054]
drumbeating	[]
drumbeats	[2967, 6411, 6421, 6428, 8319, 8372, 9128, 13292]
drumbles	[2905, 3376, 7866, 8216, 8218, 8278, 8306, 8512, 9332, 11222, 12183, 12193, 12414, 12762, 12874, 13008, 13252, 17341, 17495, 17554, 17555, 19812, 19890, 19919]
drumbling	[908, 2727, 8415, 9006, 13468, 15154, 15534, 15539]
drumfish	[17, 75, 77, 97, 244, 1019, 1580, 1588, 1602, 1668, 1679, 2377, 2464, 3128, 3209, 3325, 3410, 3414, 3642, 3754, 3761, 3965, 3966, 7067, 7116, 7122, 7233, 9129, 9364, 9453, 9606, 9675, 9889, 11215, 11429, 12193, 12563, 13189, 13192]
drumliest	[]
drumlike	[1907, 9064, 11409, 15623]
drumline	[968, 8323, 9006, 15968, 16583]
drumlins	[908, 1369, 5912, 12675]
drumskin	[17, 77, 908, 2377, 2695, 5912, 7122, 8024, 8258, 9675, 9909, 12461, 12675, 13192, 13253, 13523, 20213]
drumstick	[914, 5912, 8038, 8258, 8259, 9606, 9909, 20048, 20196, 20213]
drunkest	[381, 387, 441, 452, 1472, 2973, 8172, 10552, 11485, 13353]
dualizes	[]
duarchies	[]
dubitancy	[9652, 10381]
duckboat	[5620, 6141, 6369, 6370, 6396, 6832, 6834, 7322, 7519, 7524, 7941, 8155, 8640, 9098, 9101, 10307, 10529, 11161, 11208, 11254, 14480, 14546, 14566, 15483, 15499, 15593, 15651, 15652, 15679, 15751, 16145, 16172, 16173, 16339, 16342, 17146, 17147, 19495, 19537, 19876, 19903, 19904, 19911, 19933]
duckiest	[384, 1629, 6292, 6674, 6693, 7792, 9477, 10545, 10848, 13067, 13361, 13942, 19384, 20210]
duckling	[394, 650, 906, 908, 1071, 1114, 1159, 1178, 1896, 1904, 1920, 2091, 5960, 6037, 6079, 6567, 6585, 6609, 6618, 6619, 6633, 6689, 6729, 6752, 6838, 7845, 7981, 8397, 9103, 10206, 10216, 10247, 10411, 10414, 10416, 11614, 11970, 11995, 12039, 12053, 12054, 12097, 12106, 12122, 12143, 12146, 12357, 12750, 12759, 12760, 12796, 12927, 13407, 13512, 13519, 13609, 13787, 13871, 14032, 14830, 14840, 15282, 15411, 15412, 15551, 15554, 15562, 15894, 15972, 16010, 16012, 16222, 16427, 16436, 17141, 17255, 17256, 17327, 17438, 17459, 17544, 17545, 17610, 17848, 17881, 17884, 17885, 19536, 19818, 19839, 19840]
ducklings	[394, 906, 908, 1071, 1114, 1904, 6037, 6079, 6567, 7981, 10247, 10414, 12759, 12760, 12927, 17255, 17545, 17884, 19536, 19839]
duckmeat	[1432, 1511, 1693, 1698, 1703, 1821, 1834, 1909, 1914, 2116, 2130, 2136, 6262, 6428, 6771, 6888, 6891, 7376, 7537, 8372, 8944, 9901, 11450, 12166, 13191, 13427, 13457, 13793, 13916, 13955, 13956, 13957, 13961, 14878, 15543, 15558, 15583, 15602, 15842, 16280, 16342, 20177]
duckmole	[1163, 6049, 6061, 6064, 6065, 6787, 7212, 7459, 7461, 7830, 8530, 8796, 11229, 11230, 12378, 12382, 12804, 12805, 12810, 13769, 14006, 14752, 15046, 15439, 15466, 15729, 15767, 16212, 16311, 16327, 16464, 16538, 16608, 16609, 16618, 17138, 17238, 17447, 17720, 17724, 17745, 17747, 19418, 19426, 19545, 19895, 19918, 19922, 19952, 19953, 20038, 20142, 20231]
duckpins	[227, 230, 311, 319, 788, 789, 906, 1029, 1106, 1114, 1132, 1155, 1158, 1324, 1592, 1593, 1622, 1904, 2097, 6037, 6076, 6079, 6292, 6295, 6296, 6332, 6361, 6364, 6567, 6673, 6674, 6693, 6701, 6742, 7044, 7056, 7079, 7122, 7155, 7276, 7567, 7873, 8024, 8324, 9620, 9646, 9685, 10057, 10303, 10401, 10431, 10434, 10881, 10928, 11925, 11935, 11976, 11990, 14542, 17360, 17361, 17396, 17757, 17908, 19536, 19832, 19839, 20242]
duckstone	[]
ducktail	[5526, 5534, 6570, 7136, 7537, 8194, 8200, 12960, 13705, 13831, 15934, 20274, 20280]
ducktails	[8194, 13831]
duckwheat	[1512, 1834, 2116, 7376, 7422, 10811, 10930, 11278, 13427, 13457, 13793, 13916, 13955, 13961, 14820, 14878, 15666, 15840, 16280, 16342]
duckwife	[355, 360, 384, 522, 1098, 1629, 1896, 7227, 7537, 7799, 8137, 8234, 8387, 9064, 9477, 10051, 10068, 10185, 10231, 10542, 10545, 10548, 10848, 11069, 11293, 12352, 12357, 12367, 12404, 12441, 12449, 12682, 12687, 12688, 13100, 13361, 13369, 13371, 13433, 13449, 13785, 13868, 13942, 15527, 15729, 16032, 16068, 16069, 16316, 16421, 16529, 16613, 16654, 16658, 17515, 17848, 17881, 19384, 20210]
duckwing	[58, 311, 386, 394, 460, 650, 723, 775, 777, 788, 789, 906, 908, 909, 1013, 1071, 1114, 1132, 1159, 1609, 1622, 1624, 1661, 1896, 2091, 2097, 2119, 5664, 5776, 5914, 5960, 6076, 6079, 6097, 6128, 6296, 6322, 6371, 6379, 6399, 6408, 6412, 6567, 6585, 6609, 6618, 6620, 6621, 6633, 6634, 6673, 6674, 6689, 6693, 6701, 6729, 6738, 7700, 7714, 7845, 7971, 8142, 8180, 8181, 8234, 8266, 8312, 8391, 8395, 8412, 9103, 9483, 9491, 9507, 9695, 9841, 9909, 10065, 10167, 10185, 10206, 10211, 10216, 10247, 10391, 10401, 10407, 10411, 10414, 10416, 10431, 10434, 10542, 10567, 10881, 10927, 10928, 11502, 11925, 11930, 11935, 11970, 11975, 11976, 11990, 11995, 12019, 12022, 12023, 12024, 12039, 12053, 12054, 12058, 12061, 12074, 12075, 12097, 12143, 12146, 12226, 12331, 12357, 12404, 12520, 12539, 12668, 12750, 12759, 12760, 12796, 12927, 12943, 13044, 13094, 13099, 13103, 13105, 13107, 13152, 13153, 13154, 13312, 13369, 13371, 13374, 13407, 13431, 13432, 13433, 13447, 13459, 13506, 13507, 13510, 13512, 13519, 13609, 13731, 13787, 13796, 13871, 13917, 13922, 13934, 13941, 13942, 13981, 14032, 14332, 14338, 14362, 14482, 14542, 14544, 14840, 14973, 14986, 15410, 15411, 15527, 15551, 15663, 15894, 16008, 16009, 16010, 16031, 16032, 16232, 16256, 16287, 16427, 16436, 16445, 16586, 16591, 17257, 17307, 17308, 17309, 17310, 17312, 17327, 17375, 17438, 17459, 17544, 17545, 17559, 17603, 17710, 17742, 17848, 17881, 17884, 17885, 19536, 20242]
ductible	[6865, 7537, 7699, 7792, 9064, 9241, 9312, 10051, 10545, 10548, 10848, 12352, 12357, 15550, 15587, 15729, 16096, 19384]
ductings	[386, 1106, 1189, 1559, 1904, 1915, 1916, 1928, 6296, 6620, 6665, 6673, 6674, 6693, 8180, 8266, 8529, 9619, 9620, 9909, 10057, 10247, 10746, 10810, 10928, 11502, 11925, 11935, 11975, 11990, 12058, 12121, 12539, 12943, 13055, 13196, 13564, 13941, 13942, 14542, 14831, 19699, 19756, 19839, 20092, 20093]
ductwork	[447, 508, 511, 1011, 1187, 1188, 1274, 1285, 1291, 1342, 1449, 1485, 1486, 1488, 1609, 1610, 5491, 5508, 5513, 5541, 5617, 5651, 5859, 5890, 5925, 5934, 6109, 6114, 6223, 6257, 6269, 6289, 6294, 6299, 6304, 6321, 6346, 6369, 6370, 7039, 7248, 7840, 7941, 8036, 8135, 8147, 8555, 8571, 8590, 8762, 9039, 9040, 9071, 9406, 9608, 9625, 9626, 9653, 9700, 9727, 10056, 10136, 10137, 10307, 10579, 11157, 11242, 11249, 12225, 12247, 12545, 12693, 12713, 12714, 12719, 13082, 13131, 13977, 14987, 15045, 15324, 15449, 15458, 15470, 15473, 15474, 15477, 15483, 15501, 15637, 15651, 15652, 15654, 15679, 15725, 15775, 15820, 16177, 16183, 16226, 17118, 19446, 19537, 20231]
